player_id,player_name,season,position,pp_goals_per60,pp_primary_assists_per60,pp_points_per60,pp_shots_per60,pp_xg_per60,pp_icetime_pct,pp_points_share,o_zone_start_pct,d_zone_start_pct,zone_start_diff
8468309,Mark Streit,2011,D,0.4160406795331099,2.704264416965214,4.576447474864209,7.904772911129088,0.6779382872992026,0.1504555571011267,0.46808510638297873,0.33916849015317285,0.2789934354485777,0.060175054704595166
8468309,Mark Streit,2012,D,0.7311129163281884,1.0966693744922826,3.290008123476848,10.966693744922827,0.9175467099918766,0.14646044021415824,0.3333333333333333,0.36742424242424243,0.2537878787878788,0.11363636363636365
8468309,Mark Streit,2013,D,1.1730205278592374,1.466275659824047,4.39882697947214,10.850439882697946,1.0486803519061583,0.12086959946437714,0.3409090909090909,0.34541062801932365,0.24033816425120774,0.10507246376811591
8468309,Mark Streit,2014,D,0.6495849873691808,3.031396607722844,5.413208228076507,8.877661494045471,0.7589317935763262,0.15294182580858814,0.4807692307692308,0.40408163265306124,0.21836734693877552,0.18571428571428572
8468309,Mark Streit,2015,D,0.6730229949523275,0.6730229949523275,2.3555804823331465,9.422321929332586,0.5471676948962423,0.1314686689688226,0.30434782608695654,0.2947103274559194,0.2947103274559194,0.0
8468309,Mark Streit,2016,D,0.4259850905218317,1.2779552715654952,4.259850905218317,9.797657082002129,0.6692225772097976,0.11063545675909198,0.37037037037037035,0.3730886850152905,0.23547400611620795,0.13761467889908258
8468309,Mark Streit,2017,D,0.0,0.0,0.0,14.399999999999999,0.1008,0.14654161781946073,0.0,0.625,0.25,0.375
8468427,Brian Pothier,2008,D,0.0,8.372093023255813,8.372093023255813,8.372093023255813,0.08372093023255814,0.048023229841411656,0.3333333333333333,0.2597402597402597,0.22077922077922077,0.038961038961038946
8468427,Brian Pothier,2009,D,0.6754221388367729,0.6754221388367729,2.7016885553470917,10.131332082551594,0.5666791744840525,0.07656505875254978,0.26666666666666666,0.2658450704225352,0.25880281690140844,0.007042253521126751
8468432,Steve Reinprecht,2008,C,0.949534024969228,0.3165113416564094,1.899068049938456,5.380692808158959,1.0109372252505715,0.1651253611300649,0.15,0.3424283765347885,0.32878581173260574,0.013642564802182788
8468432,Steve Reinprecht,2009,C,0.5845579280668994,1.1691158561337989,2.3382317122675977,7.599253064869692,1.0618494763335227,0.15560608931842587,0.21052631578947367,0.3538230884557721,0.25337331334332835,0.10044977511244374
8468432,Steve Reinprecht,2010,C,4.161849710982659,0.0,4.161849710982659,8.323699421965317,1.7604624277456646,0.04224664224664225,0.1,0.3463687150837989,0.2849162011173184,0.06145251396648049
8468434,Andy McDonald,2008,L,1.1108825344579305,0.7405883563052871,4.443530137831722,11.108825344579305,1.5163546595350752,0.18465687857319227,0.2727272727272727,0.38524590163934425,0.22950819672131148,0.15573770491803277
8468434,Andy McDonald,2009,L,1.425836688890356,2.138755033335534,4.990428411116246,8.555020133342136,1.2863423328272494,0.17626594061249184,0.3684210526315789,0.4283837056504599,0.22076215505913271,0.2076215505913272
8468434,Andy McDonald,2010,L,1.6652789342214822,1.6652789342214822,5.328892589508743,9.991673605328893,1.325895087427144,0.15503219976764532,0.32,0.38437978560490044,0.2006125574272588,0.18376722817764163
8468434,Andy McDonald,2011,L,2.6759167492566895,0.8919722497522299,4.4598612487611495,7.135777998017839,1.1229930624380573,0.1452425507413272,0.22727272727272727,0.3485342019543974,0.250814332247557,0.09771986970684038
8468434,Andy McDonald,2012,L,0.6644518272425249,0.6644518272425249,4.651162790697675,9.30232558139535,1.2691029900332227,0.14144736842105263,0.3333333333333333,0.45108695652173914,0.1983695652173913,0.25271739130434784
8468463,Mathieu Darche,2009,L,0.0,0.0,0.0,12.56544502617801,1.699476439790576,0.06073453813132652,0.0,0.34210526315789475,0.20394736842105263,0.13815789473684212
8468463,Mathieu Darche,2010,L,1.536819637139808,2.305229455709712,5.378868729989327,10.757737459978655,1.6497758804695837,0.11746565038611975,0.2692307692307692,0.41389728096676737,0.19939577039274925,0.21450151057401812
8468463,Mathieu Darche,2011,L,0.0,0.0,0.0,12.471131639722865,1.4736720554272518,0.0390160389259326,0.0,0.2631578947368421,0.3236842105263158,-0.060526315789473706
8468478,Mike Weaver,2008,D,0.0,0.0,0.0,0.0,0.0,0.0025802800019976363,0.0,0.19962686567164178,0.4085820895522388,-0.208955223880597
8468478,Mike Weaver,2009,D,0.0,0.0,0.0,0.0,0.0,0.000765823834990491,0.0,0.14441747572815533,0.4817961165048544,-0.33737864077669905
8468478,Mike Weaver,2010,D,0.0,0.0,3.4285714285714284,3.4285714285714284,0.17485714285714285,0.01025691120445443,0.07692307692307693,0.16512820512820514,0.4194871794871795,-0.25435897435897437
8468478,Mike Weaver,2011,D,0.0,0.0,0.0,0.0,0.0,0.0046193994780678515,0.0,0.17185821697099893,0.4253490870032223,-0.25349087003222337
8468478,Mike Weaver,2012,D,0.0,0.0,0.0,0.0,0.0,0.005364149092692496,0.0,0.17894736842105263,0.41403508771929826,-0.23508771929824562
8468478,Mike Weaver,2013,D,0.0,0.0,0.0,0.0,0.0,0.005448192076951016,0.0,0.19895968790637192,0.44733420026007803,-0.2483745123537061
8468478,Mike Weaver,2014,D,0.0,0.0,0.0,0.0,0.0,0.00011387360030366294,0.0,0.18773946360153257,0.4789272030651341,-0.29118773946360155
8468482,Dany Heatley,2008,L,2.5803605888515193,0.5954678281965045,4.366764073441033,14.489717152781607,2.547808347576777,0.1833057082794308,0.3055555555555556,0.39886363636363636,0.17386363636363636,0.225
8468482,Dany Heatley,2009,L,3.969386431443767,1.167466597483461,6.5378129459073815,17.511998962251916,3.613542612530808,0.15653904338379376,0.34146341463414637,0.42376681614349776,0.20739910313901344,0.21636771300448432
8468482,Dany Heatley,2010,L,2.25752508361204,3.0100334448160533,6.270903010033445,14.046822742474916,2.065133779264214,0.15215155787844414,0.390625,0.41784037558685444,0.21830985915492956,0.19953051643192488
8468482,Dany Heatley,2011,L,1.627906976744186,0.9302325581395349,3.7209302325581395,16.511627906976745,2.1113953488372097,0.15036863628857566,0.3018867924528302,0.4143272023233301,0.2090997095837367,0.2052274927395934
8468482,Dany Heatley,2012,L,1.2772751463544438,1.9159127195316656,3.8318254390633313,11.495476317189993,0.7963810537519957,0.14081586770253054,0.2857142857142857,0.3855721393034826,0.23880597014925373,0.14676616915422888
8468482,Dany Heatley,2013,L,0.985851209493382,1.6430853491556368,2.957553628480146,11.17298037425833,1.9651300775901417,0.16212096547437585,0.32142857142857145,0.3950617283950617,0.21693121693121692,0.1781305114638448
8468482,Dany Heatley,2014,L,0.0,0.0,0.0,11.180124223602485,0.12298136645962733,0.07376861397479954,0.0,0.5384615384615384,0.15384615384615385,0.3846153846153846
8468483,Marian Gaborik,2008,R,1.195616074393889,4.782464297575556,7.173696446363334,13.151776818332781,1.5794088342743275,0.14764870298631882,0.2608695652173913,0.4182692307692308,0.23076923076923078,0.1875
8468483,Marian Gaborik,2009,R,2.5295432769083357,1.3797508783136376,4.829128074097732,14.487384222293196,2.067556691152986,0.16169346925706732,0.2441860465116279,0.42946708463949845,0.16823406478578892,0.2612330198537095
8468483,Marian Gaborik,2010,R,2.088368945180315,1.7403074543169292,4.17673789036063,14.618582616262206,1.6720874021077057,0.15374438861967477,0.25,0.4555921052631579,0.13651315789473684,0.3190789473684211
8468483,Marian Gaborik,2011,R,1.3416982421268402,1.7889309895024534,3.577861979004907,12.969749673892789,1.8960432324989132,0.16766647920181632,0.21052631578947367,0.4814410480349345,0.1408296943231441,0.3406113537117904
8468483,Marian Gaborik,2012,R,0.0,2.0264565156206023,2.533070644525753,6.079369546861807,0.5638615254714326,0.13606510292005744,0.18518518518518517,0.47780126849894294,0.16701902748414377,0.3107822410147992
8468483,Marian Gaborik,2013,R,0.5414348022258986,1.624304406677696,3.79004361558129,9.204391637840276,0.6031583696796511,0.1590137274597025,0.23333333333333334,0.4223918575063613,0.20865139949109415,0.21374045801526717
8468483,Marian Gaborik,2014,R,3.3723653395784545,1.6861826697892273,5.058548009367682,12.47775175644028,2.2868009367681497,0.1524390243902439,0.3191489361702128,0.4028776978417266,0.20719424460431654,0.19568345323741007
8468483,Marian Gaborik,2015,R,0.6277244986922407,0.0,1.883173496076722,11.299040976460333,1.009380993897123,0.11844279223461379,0.13636363636363635,0.41239316239316237,0.2606837606837607,0.15170940170940167
8468483,Marian Gaborik,2016,R,2.2765598650927488,1.5177065767284992,3.794266441821248,8.347386172006745,1.3537942664418214,0.09546616223612983,0.23809523809523808,0.37727272727272726,0.19772727272727272,0.17954545454545454
8468483,Marian Gaborik,2017,R,2.1604320864172837,2.1604320864172837,4.320864172834567,14.402880576115225,1.5742348469693939,0.12962194679251154,0.2857142857142857,0.43026706231454004,0.19287833827893175,0.2373887240356083
8468484,Rostislav Klesla,2008,D,0.0,0.0,2.684563758389262,10.738255033557047,0.3959731543624161,0.06266940835592111,0.2222222222222222,0.20963855421686747,0.344578313253012,-0.13493975903614455
8468484,Rostislav Klesla,2009,D,0.0,0.0,2.8279654359780046,5.655930871956009,0.04524744697564808,0.04056982599273376,0.125,0.22289156626506024,0.3644578313253012,-0.14156626506024095
8468484,Rostislav Klesla,2010,D,0.0,0.0,0.0,0.0,0.0,0.0030797879959891133,0.0,0.22420907840440166,0.4126547455295736,-0.18844566712517194
8468484,Rostislav Klesla,2011,D,0.0,0.0,0.0,0.0,0.0,0.003285159820375939,0.0,0.19650067294751009,0.41184387617765816,-0.21534320323014808
8468484,Rostislav Klesla,2012,D,0.0,0.0,0.0,0.0,0.0,0.002139835780044787,0.0,0.23076923076923078,0.3543956043956044,-0.12362637362637363
8468484,Rostislav Klesla,2013,D,0.0,0.0,0.0,0.0,0.0,0.002879986244841816,0.0,0.2780487804878049,0.36585365853658536,-0.08780487804878045
8468485,Raffi Torres,2008,L,2.5486725663716814,0.0,2.5486725663716814,12.743362831858407,1.009274336283186,0.07631628711132722,0.1,0.34417344173441733,0.1978319783197832,0.14634146341463414
8468485,Raffi Torres,2009,L,2.631304166231596,1.127701785527827,3.7590059517594234,7.518011903518847,0.9202046569907069,0.16158258815589674,0.2857142857142857,0.37316176470588236,0.22977941176470587,0.1433823529411765
8468485,Raffi Torres,2010,L,2.5831140875388665,0.0,3.4441521167184885,7.749342262616599,3.3993781392011484,0.0697484318697451,0.13793103448275862,0.1715686274509804,0.3366013071895425,-0.16503267973856212
8468485,Raffi Torres,2011,L,0.9682625067240451,0.0,0.9682625067240451,5.809575040344271,1.0960731576116192,0.06899751326875256,0.038461538461538464,0.36343115124153497,0.21670428893905191,0.14672686230248305
8468485,Raffi Torres,2012,L,1.430274135876043,0.0,1.430274135876043,5.721096543504172,0.8452920143027413,0.08106019129818685,0.05555555555555555,0.3877551020408163,0.16326530612244897,0.22448979591836735
8468485,Raffi Torres,2013,L,0.0,0.0,0.0,9.75609756097561,2.253658536585366,0.11872586872586872,0.0,0.4166666666666667,0.19444444444444445,0.22222222222222224
8468486,Scott Hartnell,2008,L,1.9650655021834063,1.3100436681222707,3.9301310043668125,6.877729257641922,1.453165938864629,0.1254608334379601,0.2,0.321978021978022,0.3120879120879121,0.00989010989010991
8468486,Scott Hartnell,2009,L,2.296101411145659,0.861038029179622,4.018177469504903,9.184405644582636,1.3920114805070558,0.16416894624556627,0.3181818181818182,0.41198501872659177,0.1972534332084894,0.21473158551810237
8468486,Scott Hartnell,2010,L,1.0920673441528894,1.0920673441528894,2.7301683603822235,5.187319884726224,1.2138328530259366,0.1615139637432631,0.20408163265306123,0.42435897435897435,0.20256410256410257,0.22179487179487178
8468486,Scott Hartnell,2011,L,3.427638737758433,0.9793253536452666,4.896626768226333,13.710554951033732,3.6570457018498366,0.16818025849250828,0.29850746268656714,0.41723356009070295,0.20408163265306123,0.21315192743764172
8468486,Scott Hartnell,2012,L,1.966854853396467,0.655618284465489,2.622473137861956,11.801129120378802,1.8213075942451284,0.1805952968261799,0.36363636363636365,0.4,0.23055555555555557,0.16944444444444445
8468486,Scott Hartnell,2013,L,2.00543137664508,1.2533946104031752,4.512220597451431,12.032588259870483,1.5644871527052435,0.18177790716808223,0.34615384615384615,0.4840236686390533,0.17988165680473372,0.30414201183431955
8468486,Scott Hartnell,2014,L,2.439437574114857,0.9147890902930713,4.878875148229714,11.282398780281213,1.7920718278841266,0.14773751126238863,0.26666666666666666,0.4206730769230769,0.2403846153846154,0.18028846153846154
8468486,Scott Hartnell,2015,L,2.879744022753533,0.3199715580837259,3.5196871389209847,8.319260510176873,2.712078926317661,0.15231841873688487,0.22448979591836735,0.43916083916083914,0.21958041958041957,0.21958041958041957
8468486,Scott Hartnell,2016,L,1.099236641221374,0.549618320610687,1.6488549618320612,5.4961832061068705,1.620824427480916,0.11603188662533215,0.08108108108108109,0.39285714285714285,0.27941176470588236,0.11344537815126049
8468486,Scott Hartnell,2017,L,0.0,1.6724738675958188,2.5087108013937285,5.017421602787457,0.7116376306620209,0.09629364529044669,0.125,0.3869653767820774,0.2525458248472505,0.13441955193482685
8468493,Ron Hainsey,2008,D,0.8791745527810001,1.09896819097625,3.0771109347335,10.769888271567252,0.9048904084498444,0.15078342201682837,0.358974358974359,0.31508379888268156,0.32513966480446926,-0.010055865921787699
8468493,Ron Hainsey,2009,D,0.0,0.0,2.6215182960131074,12.45221190606226,0.6966684871654832,0.05171488556445767,0.15384615384615385,0.20930232558139536,0.4087656529516995,-0.19946332737030412
8468493,Ron Hainsey,2010,D,0.0,0.0,1.5978695073235685,4.793608521970706,0.244474034620506,0.025320865832003416,0.05263157894736842,0.2564102564102564,0.29959514170040485,-0.04318488529014847
8468493,Ron Hainsey,2011,D,0.0,1.4705882352941175,1.4705882352941175,13.235294117647058,0.9897058823529412,0.03453286123375982,0.1,0.23548387096774193,0.4080645161290323,-0.17258064516129035
8468493,Ron Hainsey,2012,D,0.0,0.0,0.0,8.50561134081512,0.17011222681630242,0.026262312882959746,0.0,0.20463320463320464,0.40540540540540543,-0.2007722007722008
8468493,Ron Hainsey,2013,D,0.0,0.0,0.0,2.42098184263618,0.041156691324815066,0.02819491846795601,0.0,0.2486659551760939,0.3660618996798292,-0.1173959445037353
8468493,Ron Hainsey,2014,D,0.0,3.2114183764495987,3.2114183764495987,9.634255129348796,0.20874219446922393,0.010933385350629083,0.1,0.2665929203539823,0.3506637168141593,-0.08407079646017701
