player_id,player_name,season,player_team,position,ind_hits,ind_takeaways,ind_giveaways,ind_d_zone_giveaways,ind_penalty_minutes,penalties,penalty_minutes_drawn,penalties_drawn,shots_blocked_by_player,ind_blocked_shot_attempts,ind_faceoffs_won,faceoffs_won,faceoffs_lost,ind_d_zone_shift_starts,ind_o_zone_shift_starts,ind_neutral_zone_shift_starts,ice_time,games_played,pk_ice_time,fv5_ice_time,on_ice_expected_goals_pct,on_ice_corsi_pct,on_ice_fenwick_pct,on_ice_against_expected_goals,on_ice_against_high_danger_shots,on_ice_against_shots_on_goal,on_ice_against_goals,on_ice_for_expected_goals,pk_ice_pct,pk_toi_per_game,ind_hits_pg,ind_takeaways_pg,ind_giveaways_pg,ind_d_zone_giveaways_pg,shots_blocked_by_player_pg,ind_blocked_shot_attempts_pg,penalties_pg,ind_penalty_minutes_pg,penalties_drawn_pg,ind_hits_per60,ind_takeaways_per60,ind_giveaways_per60,shots_blocked_by_player_per60,penalties_per60,ind_penalty_minutes_per60,faceoff_win_pct,d_zone_start_pct,take_give_ratio,on_ice_expected_goals_pct_avg,on_ice_corsi_pct_avg,on_ice_fenwick_pct_avg,xg_against_per60_5v5,hd_shots_against_per60_5v5,goals_against_per60_5v5
8473933,Ben Lovejoy,2018,NJD,D,59.0,20.0,24.0,22.0,33.0,15.0,11.0,4.0,77.0,41.0,0.0,0.0,0.0,213.0,65.0,166.0,53815.0,51,10518.0,40228.0,26.1781,25.0142,25.1888,26.011,14.0,349.0,28.0,29.026,0.195447365976029,3.4372549019607845,1.1568627450980393,0.39215686274509803,0.47058823529411764,0.43137254901960786,1.5098039215686274,0.803921568627451,0.29411764705882354,0.6470588235294118,0.0784313725490196,3.946854966087522,1.3379169376567872,1.6055003251881446,5.150980209978631,1.0034377032425903,2.207562947133699,,0.7661870503597122,0.8333333333333334,0.7136701369692752,0.6819397718007357,0.6866997355076067,2.3277219846872823,1.2528587053793376,2.5057174107586753
8473953,Derek Smith,2011,CGY,D,27.0,14.0,21.0,16.0,12.0,6.0,14.0,7.0,55.0,26.0,0.0,0.0,0.0,99.0,106.0,178.0,44939.0,47,882.0,40089.0,22.4685,22.5088,22.3973,24.724,21.0,332.0,25.0,23.951999999999998,0.01962660495338125,0.3127659574468085,0.574468085106383,0.2978723404255319,0.44680851063829785,0.3404255319148936,1.1702127659574468,0.5531914893617021,0.1276595744680851,0.2553191489361702,0.14893617021276595,2.1629319744542603,1.1215202830503572,1.6822804245755356,4.405972540554974,0.4806515498787245,0.961303099757449,,0.48292682926829267,0.6666666666666666,0.6146624747436952,0.6157649469929406,0.6127146825812566,2.220220010476689,1.8858040859088527,2.2450048641772056
8473953,Derek Smith,2012,CGY,D,7.0,2.0,9.0,7.0,10.0,5.0,4.0,2.0,24.0,8.0,0.0,0.0,0.0,37.0,48.0,73.0,16164.0,22,474.0,15393.0,10.2715,10.2902,10.5044,9.185,6.0,120.0,7.0,9.444,0.029324424647364514,0.3590909090909091,0.3181818181818182,0.09090909090909091,0.4090909090909091,0.3181818181818182,1.0909090909090908,0.36363636363636365,0.22727272727272727,0.45454545454545453,0.09090909090909091,1.5590200445434297,0.4454342984409799,2.0044543429844097,5.3452115812917596,1.1135857461024499,2.2271714922048997,,0.43529411764705883,0.2222222222222222,0.7318101767036964,0.7331424894432534,0.7484035262781784,2.148119274995128,1.4032352367959464,1.6371077762619375
8473991,Karl Alzner,2008,WSH,D,23.0,10.0,36.0,32.0,2.0,1.0,8.0,4.0,54.0,25.0,0.0,0.0,0.0,135.0,57.0,118.0,34953.0,30,5244.0,27528.0,16.8783,16.8728,16.9709,15.052999999999999,8.0,203.0,20.0,20.417,0.15003004033988498,2.9133333333333336,0.7666666666666667,0.3333333333333333,1.2,1.0666666666666667,1.8,0.8333333333333334,0.03333333333333333,0.06666666666666667,0.13333333333333333,2.368895373787658,1.0299545103424599,3.7078362372328555,5.561754355849283,0.10299545103424598,0.20599090206849197,,0.703125,0.2777777777777778,0.672421956190061,0.6722028392909039,0.6761110879831443,1.968570183086312,1.046207497820401,2.615518744551003
8473991,Karl Alzner,2009,WSH,D,15.0,6.0,8.0,7.0,8.0,4.0,2.0,1.0,21.0,13.0,0.0,0.0,0.0,53.0,31.0,66.0,20665.0,21,1792.0,18025.0,10.3795,10.4974,10.0332,11.903,7.0,159.0,15.0,12.131,0.08671667069924995,1.4222222222222223,0.7142857142857143,0.2857142857142857,0.38095238095238093,0.3333333333333333,1.0,0.6190476190476191,0.19047619047619047,0.38095238095238093,0.047619047619047616,2.6131139608032905,1.0452455843213162,1.3936607790950883,3.6583595451246067,0.6968303895475442,1.3936607790950883,,0.6309523809523809,0.75,0.6315227545076283,0.6386961764216367,0.6104527289875173,2.3772981969486824,1.3980582524271845,2.9958391123439667
8473991,Karl Alzner,2010,WSH,D,98.0,24.0,40.0,35.0,24.0,12.0,14.0,7.0,132.0,53.0,0.0,0.0,0.0,272.0,194.0,380.0,97762.0,82,10164.0,82081.0,39.7634,41.7367,41.1434,50.281,36.0,604.0,42.0,48.767,0.10396677645711012,2.0658536585365854,1.1951219512195121,0.2926829268292683,0.4878048780487805,0.4268292682926829,1.6097560975609757,0.6463414634146342,0.14634146341463414,0.2926829268292683,0.08536585365853659,3.608764141486467,0.8837789734252572,1.472964955708762,4.860784353838914,0.4418894867126286,0.8837789734252572,,0.5836909871244635,0.6,0.5312864217053885,0.557652061865718,0.549724866656108,2.205280150095637,1.578928131967203,1.8420828206284035
8473991,Karl Alzner,2011,WSH,D,74.0,18.0,48.0,46.0,29.0,13.0,15.0,6.0,139.0,57.0,0.0,0.0,0.0,413.0,192.0,432.0,102701.0,82,12795.0,85611.0,40.0411,38.3255,38.8543,47.221,34.0,661.0,46.0,45.397,0.12458496022434055,2.600609756097561,0.9024390243902439,0.21951219512195122,0.5853658536585366,0.5609756097560976,1.6951219512195121,0.6951219512195121,0.15853658536585366,0.35365853658536583,0.07317073170731707,2.5939377415994,0.6309578290376919,1.6825542107671785,4.872396568679954,0.45569176541611084,1.0165431690051703,,0.6826446280991736,0.375,0.5129372904182874,0.4909599917066732,0.49773406232843914,1.9856747380593613,1.4297228159932718,1.9343308686967795
8473991,Karl Alzner,2012,WSH,D,45.0,10.0,23.0,20.0,14.0,7.0,10.0,5.0,85.0,30.0,0.0,0.0,0.0,193.0,114.0,224.0,60352.0,48,6831.0,51184.0,23.5313,23.3231,23.3948,31.887,30.0,428.0,35.0,31.463,0.1131859756097561,2.3718749999999997,0.9375,0.20833333333333334,0.4791666666666667,0.4166666666666667,1.7708333333333333,0.625,0.14583333333333334,0.2916666666666667,0.10416666666666667,2.6842523860021212,0.5965005302226936,1.3719512195121952,5.070254506892895,0.4175503711558855,0.835100742311771,,0.6286644951140065,0.43478260869565216,0.504196168919975,0.4997351471162863,0.5012714356048765,2.2427555486089403,2.1100343857455455,2.461706783369803
8473991,Karl Alzner,2013,WSH,D,73.0,28.0,33.0,31.0,26.0,13.0,25.0,11.0,158.0,58.0,0.0,0.0,0.0,409.0,192.0,387.0,101033.0,82,16336.0,80583.0,40.3329,38.6124,38.9544,46.255,23.0,659.0,51.0,44.603,0.16168974493482327,3.3203252032520325,0.8902439024390244,0.34146341463414637,0.4024390243902439,0.3780487804878049,1.9268292682926829,0.7073170731707317,0.15853658536585366,0.3170731707317073,0.13414634146341464,2.6011303237556045,0.9976938228103689,1.175853434026506,5.6298437144299385,0.46321498916195697,0.9264299783239139,,0.6805324459234608,0.8484848484848485,0.5489134362086296,0.5254981705818845,0.5301526436096944,2.06641599344775,1.027512006254421,2.278396187781542
8473991,Karl Alzner,2014,WSH,D,120.0,15.0,35.0,32.0,20.0,10.0,10.0,5.0,165.0,62.0,0.0,0.0,0.0,315.0,200.0,383.0,95607.0,82,10077.0,81720.0,43.5377,41.9882,41.7637,44.846000000000004,34.0,595.0,41.0,48.988,0.10540023220057108,2.048170731707317,1.4634146341463414,0.18292682926829268,0.4268292682926829,0.3902439024390244,2.0121951219512195,0.7560975609756098,0.12195121951219512,0.24390243902439024,0.06097560975609756,4.51849759954815,0.5648121999435187,1.3178951332015438,6.212934199378706,0.3765414666290125,0.753082933258025,,0.6116504854368932,0.42857142857142855,0.5842853106950563,0.5634906869799315,0.5604778486294665,1.9755947136563878,1.497797356828194,1.8061674008810573
8473991,Karl Alzner,2015,WSH,D,135.0,24.0,41.0,36.0,26.0,13.0,8.0,4.0,207.0,70.0,0.0,0.0,0.0,425.0,206.0,463.0,105165.0,82,13146.0,87421.0,43.0165,40.9363,41.5072,51.352,38.0,656.0,40.0,59.236,0.12500356582513195,2.671951219512195,1.646341463414634,0.2926829268292683,0.5,0.43902439024390244,2.524390243902439,0.8536585365853658,0.15853658536585366,0.3170731707317073,0.04878048780487805,4.621309370988447,0.8215661103979461,1.4035087719298247,7.086007702182285,0.44501497646555416,0.8900299529311083,,0.6735340729001584,0.5853658536585366,0.5396437417782912,0.5135475481863626,0.5207095119021745,2.1146772514613192,1.5648413996636965,1.6472014733302067
8473991,Karl Alzner,2016,WSH,D,105.0,17.0,51.0,43.0,28.0,14.0,16.0,8.0,160.0,41.0,0.0,0.0,0.0,409.0,191.0,424.0,96327.0,81,14331.0,78482.0,38.5513,38.5214,38.9997,52.781,46.0,627.0,36.0,46.975,0.14877448690398332,2.9487654320987655,1.2962962962962963,0.20987654320987653,0.6296296296296297,0.5308641975308642,1.9753086419753085,0.5061728395061729,0.1728395061728395,0.345679012345679,0.09876543209876543,3.924133420536298,0.6353358871344483,1.9060076614033448,5.979631878912454,0.5232177894048398,1.0464355788096795,,0.6816666666666666,0.3333333333333333,0.5387121978288014,0.5382943780739532,0.5449780967610407,2.4210850895746794,2.110037970490049,1.6513340638617773
8473991,Karl Alzner,2017,MTL,D,141.0,22.0,90.0,85.0,40.0,17.0,26.0,10.0,144.0,66.0,0.0,0.0,0.0,387.0,153.0,378.0,98796.0,82,13411.0,82580.0,40.5416,41.3209,40.5429,53.797,46.0,680.0,54.0,50.763,0.13574436211992388,2.7258130081300815,1.7195121951219512,0.2682926829268293,1.0975609756097562,1.0365853658536586,1.7560975609756098,0.8048780487804879,0.2073170731707317,0.4878048780487805,0.12195121951219512,5.137859832381878,0.8016518887404349,3.2794849993926882,5.247175999028301,0.6194582776630633,1.4575488886189725,,0.7166666666666667,0.24444444444444444,0.5384109072414629,0.5487603660692663,0.5384281718333738,2.3452312908694597,2.0053281666263016,2.3540808912569626
8473992,Justin Falk,2010,MIN,D,22.0,3.0,7.0,5.0,6.0,3.0,4.0,2.0,17.0,11.0,0.0,0.0,0.0,68.0,28.0,66.0,18687.0,22,1644.0,16452.0,9.6625,9.3369,9.0723,11.568,6.0,158.0,13.0,9.356,0.08797559800931129,1.2454545454545454,1.0,0.13636363636363635,0.3181818181818182,0.22727272727272727,0.7727272727272727,0.5,0.13636363636363635,0.2727272727272727,0.09090909090909091,4.238240488039814,0.5779418847327019,1.3485310643763044,3.2750040134853107,0.5779418847327019,1.1558837694654038,,0.7083333333333334,0.42857142857142855,0.6441079352054462,0.6224032476294675,0.6047648559445661,2.531291028446389,1.312910284463895,2.844638949671772
8473992,Justin Falk,2011,MIN,D,78.0,12.0,20.0,15.0,54.0,21.0,38.0,13.0,78.0,35.0,0.0,0.0,0.0,205.0,116.0,187.0,54969.0,47,6224.0,45837.0,18.9324,20.2024,19.835,32.807,25.0,379.0,36.0,22.292,0.11322745547490404,2.2070921985815604,1.6595744680851063,0.2553191489361702,0.425531914893617,0.3191489361702128,1.6595744680851063,0.7446808510638298,0.44680851063829785,1.148936170212766,0.2765957446808511,5.1083337881351305,0.7858975058669432,1.3098291764449053,5.1083337881351305,1.3753206352671505,3.5365387764012444,,0.6386292834890965,0.6,0.45297822894168466,0.48336435805135586,0.474573914086873,2.576634596505007,1.96347928529354,2.8274101708226977
8473992,Justin Falk,2012,MIN,D,53.0,7.0,6.0,6.0,40.0,14.0,40.0,13.0,39.0,29.0,0.0,0.0,0.0,75.0,63.0,87.0,28543.0,36,2550.0,25011.0,19.6275,17.7177,18.3585,14.436,8.0,194.0,22.0,16.825,0.08933889219773675,1.1805555555555556,1.4722222222222223,0.19444444444444445,0.16666666666666666,0.16666666666666666,1.0833333333333333,0.8055555555555556,0.3888888888888889,1.1111111111111112,0.3611111111111111,6.684651227971831,0.8828784640717513,0.7567529692043583,4.918894299828329,1.7657569281435026,5.045019794695722,,0.5434782608695652,1.1666666666666667,0.8606404881851986,0.7768982283795131,0.8049964795489984,2.0778697373155812,1.1514933429291112,3.166606693055056
8473992,Justin Falk,2013,NYR,D,39.0,0.0,9.0,8.0,20.0,7.0,12.0,3.0,28.0,9.0,0.0,0.0,0.0,27.0,50.0,46.0,15034.0,21,846.0,14077.0,8.5531,9.4552,9.1479,8.283,6.0,118.0,9.0,5.446,0.05627244911533857,0.6714285714285714,1.8571428571428572,0.0,0.42857142857142855,0.38095238095238093,1.3333333333333333,0.42857142857142855,0.3333333333333333,0.9523809523809523,0.14285714285714285,9.338831980843421,0.0,2.155115072502328,6.7048024477850205,1.6762006119462551,4.789144605560729,,0.35064935064935066,0.0,0.6663482823044683,0.7366283895716417,0.712687499467216,2.1182638346238543,1.534417844711231,2.3016267670668467
8473992,Justin Falk,2015,CBJ,D,37.0,3.0,9.0,9.0,17.0,6.0,19.0,8.0,38.0,19.0,0.0,0.0,0.0,75.0,44.0,68.0,20485.0,24,1318.0,19033.0,12.3777,10.9437,11.6143,13.022,9.0,162.0,14.0,14.462,0.06433976080058579,0.9152777777777777,1.5416666666666667,0.125,0.375,0.375,1.5833333333333333,0.7916666666666666,0.25,0.7083333333333334,0.3333333333333333,6.502318769831583,0.5272150353917501,1.5816451061752501,6.678057114962167,1.0544300707835002,2.9875518672199166,,0.6302521008403361,0.3333333333333333,0.7132151310881102,0.6305866542321232,0.6692272794619871,2.4630483896390483,1.7023065202542953,2.648032364840015
8473992,Justin Falk,2016,BUF,D,101.0,7.0,22.0,16.0,29.0,13.0,9.0,3.0,40.0,28.0,0.0,0.0,0.0,122.0,105.0,158.0,42738.0,52,2177.0,40207.0,26.804100000000002,26.4157,26.4012,24.868,20.0,326.0,21.0,25.152,0.050938275071365065,0.6977564102564102,1.9423076923076923,0.1346153846153846,0.4230769230769231,0.3076923076923077,0.7692307692307693,0.5384615384615384,0.25,0.5576923076923077,0.057692307692307696,8.50765127053208,0.5896391969675698,1.8531517618980768,3.3693668398146848,1.0950442229397725,2.4427909588656465,,0.5374449339207048,0.3181818181818182,0.7311178767378814,0.7205237443728704,0.7201282373716019,2.2265973586688883,1.790732956947795,1.8802696047951848
8473992,Justin Falk,2017,BUF,D,121.0,3.0,12.0,11.0,18.0,9.0,12.0,6.0,62.0,16.0,0.0,0.0,0.0,147.0,72.0,152.0,44404.0,46,4042.0,39745.0,19.4927,19.6965,19.8103,26.265,13.0,362.0,31.0,19.991,0.09102783533015044,1.4644927536231882,2.630434782608696,0.06521739130434782,0.2608695652173913,0.2391304347826087,1.3478260869565217,0.34782608695652173,0.1956521739130435,0.391304347826087,0.13043478260869565,9.809927033600577,0.24322133141158453,0.9728853256463381,5.026574182506081,0.7296639942347536,1.4593279884695072,,0.6712328767123288,0.25,0.5378700236507736,0.5434935601962511,0.5466336900239024,2.37901622845641,1.1775066046043527,2.8079003648257643
8474000,Steven Kampfer,2010,BOS,D,41.0,5.0,10.0,5.0,12.0,7.0,14.0,6.0,56.0,50.0,0.0,0.0,0.0,86.0,90.0,154.0,40430.0,38,315.0,35080.0,21.2405,21.0019,20.8507,20.736,15.0,300.0,19.0,25.61,0.007791244125649271,0.13815789473684212,1.0789473684210527,0.13157894736842105,0.2631578947368421,0.13157894736842105,1.4736842105263157,1.3157894736842106,0.18421052631578946,0.3157894736842105,0.15789473684210525,3.6507543903042294,0.4452139500371011,0.8904279000742022,4.986396240415533,0.6232995300519416,1.0685134800890428,,0.48863636363636365,0.5,0.6640380943557582,0.6565787836374002,0.6518518440706955,2.1279817559863172,1.539338654503991,1.949828962371722
8474000,Steven Kampfer,2014,FLA,D,49.0,6.0,6.0,6.0,12.0,6.0,6.0,3.0,33.0,20.0,0.0,0.0,0.0,61.0,63.0,97.0,25795.0,25,1490.0,22870.0,12.2545,12.0235,12.0949,13.286999999999999,9.0,178.0,14.0,12.257,0.05776313238999806,0.9933333333333333,1.96,0.24,0.24,0.24,1.32,0.8,0.24,0.48,0.12,6.8385345997286295,0.8373715836402403,0.8373715836402403,4.605543710021322,0.8373715836402403,1.6747431672804807,,0.49193548387096775,1.0,0.5876480170529078,0.5765707236554439,0.5799946143419328,2.0915260166156537,1.4167031045037166,2.203760384783559
8474000,Steven Kampfer,2015,FLA,D,70.0,5.0,10.0,9.0,26.0,13.0,18.0,9.0,70.0,25.0,1.0,1.0,1.0,102.0,101.0,147.0,42566.0,47,2334.0,38067.0,22.715,22.0886,22.6902,22.552,18.0,310.0,16.0,21.522,0.05483249541887892,0.827659574468085,1.4893617021276595,0.10638297872340426,0.2127659574468085,0.19148936170212766,1.4893617021276595,0.5319148936170213,0.2765957446808511,0.5531914893617021,0.19148936170212766,5.920218014377673,0.42287271531269094,0.8457454306253819,5.920218014377673,1.0994690598129964,2.1989381196259927,0.5,0.5024630541871922,0.5,0.6544130217773925,0.6363666067722699,0.6536985404681219,2.1327448971550163,1.7022618015604067,1.5131216013870281
8474000,Steven Kampfer,2017,NYR,D,46.0,6.0,11.0,11.0,20.0,7.0,16.0,5.0,41.0,9.0,0.0,0.0,0.0,78.0,48.0,81.0,22772.0,22,2316.0,19998.0,10.4231,9.3855,9.523,13.225999999999999,8.0,205.0,14.0,12.206,0.10170384682943966,1.7545454545454546,2.090909090909091,0.2727272727272727,0.5,0.5,1.8636363636363635,0.4090909090909091,0.3181818181818182,0.9090909090909091,0.22727272727272727,7.272088529773406,0.9485332864921834,1.738977691902336,6.481644124363253,1.1066221675742138,3.1617776216406113,,0.6190476190476191,0.5454545454545454,0.5716078492849285,0.5147053630363037,0.5222459295929593,2.380918091809181,1.4401440144014401,2.5202520252025202
8474000,Steven Kampfer,2018,BOS,D,44.0,12.0,7.0,6.0,22.0,11.0,8.0,4.0,32.0,25.0,0.0,0.0,0.0,48.0,69.0,110.0,30653.0,35,1123.0,27189.0,18.3881,18.8599,19.0965,15.945,12.0,203.0,20.0,18.751,0.03663589208234104,0.5347619047619047,1.2571428571428571,0.34285714285714286,0.2,0.17142857142857143,0.9142857142857143,0.7142857142857143,0.3142857142857143,0.6285714285714286,0.11428571428571428,5.167520307963332,1.409323720353636,0.822105503539621,3.758196587609696,1.291880076990833,2.583760153981666,,0.41025641025641024,1.7142857142857142,0.7417054422744493,0.7607360450917651,0.7702795818161756,2.1112214498510427,1.5888778550148956,2.6481297583581593
8474000,Steven Kampfer,2020,BOS,D,20.0,6.0,5.0,4.0,4.0,2.0,6.0,3.0,24.0,9.0,0.0,0.0,0.0,44.0,48.0,53.0,20058.0,20,1059.0,17670.0,8.9415,9.7895,10.300699999999999,12.77,12.0,147.0,9.0,10.538,0.05279688902183667,0.8825,1.0,0.3,0.25,0.2,1.2,0.45,0.1,0.2,0.15,3.589590188453485,1.0768770565360455,0.8973975471133713,4.307508226144182,0.35895901884534853,0.7179180376906971,,0.4782608695652174,1.2,0.5549599915110356,0.6075916610073571,0.6393196202603282,2.60169779286927,2.4448217317487266,1.833616298811545
8474013,Ian Cole,2010,STL,D,36.0,5.0,14.0,11.0,35.0,16.0,19.0,8.0,37.0,20.0,0.0,0.0,0.0,63.0,64.0,114.0,27468.0,26,1500.0,24457.0,12.9925,13.3255,13.4036,14.727,9.0,186.0,13.0,15.642,0.054608999563128,0.9615384615384616,1.3846153846153846,0.19230769230769232,0.5384615384615384,0.4230769230769231,1.4230769230769231,0.7692307692307693,0.6153846153846154,1.3461538461538463,0.3076923076923077,4.718217562254259,0.6553079947575361,1.834862385321101,4.849279161205767,2.0969855832241153,4.587155963302752,,0.49606299212598426,0.35714285714285715,0.5826092631966308,0.5975416383857383,0.6010437960502106,2.1677720080140657,1.3247740933066199,1.9135625792206732
8474013,Ian Cole,2011,STL,D,16.0,5.0,8.0,7.0,22.0,11.0,21.0,9.0,27.0,19.0,0.0,0.0,0.0,59.0,65.0,74.0,24820.0,26,682.0,23136.0,14.5776,14.4165,14.5284,13.484,14.0,179.0,9.0,15.575,0.027477840451248993,0.4371794871794872,0.6153846153846154,0.19230769230769232,0.3076923076923077,0.2692307692307692,1.0384615384615385,0.7307692307692307,0.4230769230769231,0.8461538461538461,0.34615384615384615,2.320709105560032,0.7252215954875101,1.160354552780016,3.916196615632554,1.595487510072522,3.190975020145044,,0.47580645161290325,0.625,0.6910120124481328,0.6833754992219917,0.6886798184647304,2.0981327800829876,2.1784232365145226,1.400414937759336
8474013,Ian Cole,2013,STL,D,24.0,9.0,9.0,8.0,31.0,14.0,17.0,7.0,68.0,34.0,0.0,0.0,0.0,92.0,101.0,167.0,41632.0,46,1673.0,38684.0,25.3866,22.6707,23.3121,18.545,13.0,283.0,12.0,21.853,0.04018543428132206,0.606159420289855,0.5217391304347826,0.1956521739130435,0.1956521739130435,0.17391304347826086,1.4782608695652173,0.7391304347826086,0.30434782608695654,0.6739130434782609,0.15217391304347827,2.07532667179093,0.7782475019215989,0.7782475019215989,5.8800922367409685,1.210607225211376,2.680630284396618,,0.47668393782383417,1.0,0.7197157538000206,0.6427193850170613,0.6609032176093476,1.7258298004342882,1.2098025023265433,1.1167407713783477
8474013,Ian Cole,2014,PIT,D,31.0,5.0,4.0,3.0,7.0,2.0,15.0,6.0,36.0,20.0,0.0,0.0,0.0,47.0,72.0,78.0,22181.0,20,684.0,19471.0,11.1935,11.4181,11.6501,11.477,13.0,132.0,12.0,14.661,0.030837203011586493,0.5700000000000001,1.55,0.25,0.2,0.15,1.8,1.0,0.1,0.35,0.3,5.031333122943059,0.8115053424101708,0.6492042739281366,5.84283846535323,0.3246021369640683,1.1361074793742392,,0.3949579831932773,1.25,0.6304715448615891,0.6431220928560424,0.6561894443017822,2.1219865440912127,2.403574546761851,2.218684197010939
8474013,Ian Cole,2014,STL,D,42.0,7.0,19.0,16.0,44.0,19.0,32.0,13.0,63.0,38.0,0.0,0.0,0.0,137.0,120.0,187.0,48781.0,54,685.0,46259.0,28.4127,28.5592,28.7489,24.761,18.0,326.0,15.0,29.626,0.01404235255529817,0.21141975308641975,0.7777777777777778,0.12962962962962962,0.35185185185185186,0.2962962962962963,1.1666666666666667,0.7037037037037037,0.35185185185185186,0.8148148148148148,0.24074074074074073,3.0995674545417273,0.5165945757569546,1.4021852770545908,4.649351181812591,1.4021852770545908,3.247165904758,,0.5330739299610895,0.3684210526315789,0.6736031494411898,0.6770763449274736,0.6815737181953782,1.9269677251994206,1.4008084913206078,1.1673404094338398
8474013,Ian Cole,2015,PIT,D,122.0,8.0,32.0,22.0,59.0,28.0,23.0,10.0,122.0,40.0,0.0,0.0,0.0,251.0,183.0,253.0,72404.0,70,8871.0,59969.0,37.1684,35.4212,35.7589,36.036,29.0,492.0,38.0,39.637,0.12252085520137009,2.112142857142857,1.7428571428571429,0.11428571428571428,0.45714285714285713,0.3142857142857143,1.7428571428571429,0.5714285714285714,0.4,0.8428571428571429,0.14285714285714285,6.0659632064526825,0.3977680791116513,1.5910723164466052,6.0659632064526825,1.3921882768907796,2.9335395834484284,,0.5783410138248848,0.25,0.6797275972585837,0.6477751845119979,0.6539509685003919,2.1632776934749622,1.7408994647234404,2.281178608947956
8474013,Ian Cole,2016,PIT,D,164.0,32.0,50.0,42.0,72.0,31.0,40.0,17.0,194.0,63.0,0.0,0.0,0.0,319.0,210.0,327.0,96325.0,81,10595.0,82282.0,42.3797,40.3138,41.7382,55.363,52.0,673.0,48.0,60.21,0.10999221385933039,2.1800411522633745,2.0246913580246915,0.3950617283950617,0.6172839506172839,0.5185185185185185,2.3950617283950617,0.7777777777777778,0.38271604938271603,0.8888888888888888,0.20987654320987653,6.129249935115495,1.195951206851804,1.8686737607059436,7.250454191539061,1.158577731637685,2.690890215416559,,0.6030245746691871,0.64,0.5648600786320216,0.5373246209377507,0.5563098118665079,2.42224058724873,2.2751026956077878,2.10009479594565
8474013,Ian Cole,2017,CBJ,D,26.0,11.0,7.0,2.0,24.0,12.0,8.0,4.0,25.0,15.0,0.0,0.0,0.0,66.0,43.0,74.0,21767.0,20,2043.0,19285.0,10.8674,10.5534,10.6974,12.179,12.0,146.0,8.0,13.47,0.09385767446134057,1.7025,1.3,0.55,0.35,0.1,1.25,0.75,0.6,1.2,0.2,4.30008728809666,1.8192676988101253,1.1577158083337162,4.134699315477557,1.9846556714292276,3.969311342858455,,0.6055045871559633,1.5714285714285714,0.6180076525797252,0.6001510904848328,0.6083400871143376,2.273497536945813,2.240082966035779,1.4933886440238529
8474013,Ian Cole,2017,PIT,D,69.0,10.0,20.0,14.0,52.0,23.0,28.0,10.0,91.0,48.0,0.0,0.0,0.0,158.0,98.0,141.0,49690.0,47,6393.0,42219.0,22.7604,23.8365,23.9727,31.088,37.0,335.0,32.0,27.892,0.12865767760112698,2.2670212765957447,1.4680851063829787,0.2127659574468085,0.425531914893617,0.2978723404255319,1.9361702127659575,1.0212765957446808,0.48936170212765956,1.1063829787234043,0.2127659574468085,4.998993761320185,0.7244918494666935,1.448983698933387,6.5928758301469115,1.6663312537733952,3.767357617226806,,0.6171875,0.5,0.5912345313721311,0.6191877957791516,0.6227257890996944,2.6508633553613303,3.1549776167128547,2.7286292901300366
8474013,Ian Cole,2018,COL,D,107.0,27.0,46.0,37.0,85.0,32.0,34.0,11.0,177.0,61.0,0.0,0.0,0.0,310.0,136.0,267.0,83958.0,71,13436.0,66517.0,36.8891,35.6984,36.5283,43.992,42.0,555.0,55.0,45.761,0.16003239715095643,3.1539906103286386,1.5070422535211268,0.38028169014084506,0.647887323943662,0.5211267605633803,2.492957746478873,0.8591549295774648,0.4507042253521127,1.1971830985915493,0.15492957746478872,4.588008289859215,1.1577217180018582,1.9724147788179804,7.589509040234403,1.3721146287429429,3.644679482598442,,0.695067264573991,0.5869565217391305,0.6082095700347279,0.5885778865553166,0.6022608748139573,2.3809131500217986,2.2731031164965345,2.976682652554986
8474013,Ian Cole,2019,COL,D,83.0,18.0,37.0,34.0,36.0,18.0,12.0,6.0,122.0,58.0,0.0,0.0,0.0,259.0,75.0,164.0,68731.0,65,8662.0,57082.0,33.233,33.0862,33.7523,35.275,29.0,449.0,30.0,38.15,0.12602755670658072,2.221025641025641,1.2769230769230768,0.27692307692307694,0.5692307692307692,0.5230769230769231,1.876923076923077,0.8923076923076924,0.27692307692307694,0.5538461538461539,0.09230769230769231,4.34738327683287,0.9428060118432731,1.9379901354556168,6.390129635826629,0.9428060118432731,1.8856120236865461,,0.7754491017964071,0.4864864864864865,0.6384960425353,0.6356756164815528,0.6484732036368732,2.2246942994288914,1.8289478294383519,1.8920149959707087
8474013,Ian Cole,2020,MIN,D,34.0,9.0,23.0,18.0,32.0,16.0,4.0,2.0,92.0,13.0,0.0,0.0,0.0,169.0,56.0,143.0,49708.0,52,3885.0,44786.0,24.9791,21.8169,22.9998,29.240000000000002,22.0,363.0,25.0,27.398,0.07815643357206084,1.2451923076923077,0.6538461538461539,0.17307692307692307,0.4423076923076923,0.34615384615384615,1.7692307692307692,0.25,0.3076923076923077,0.6153846153846154,0.038461538461538464,2.462380300957592,0.6518065502534803,1.665727850647783,6.662911402591132,1.1587672004506318,2.3175344009012635,,0.7511111111111111,0.391304347826087,0.6116772868753628,0.5342427149109097,0.5632090532755772,2.3503773500647527,1.7684097709105524,2.0095565578529007
